J1 J2 J3 J5 J6
0.4166 19.3317 30.9545 -0.0745 1.4783
3.4467 20.0072 31.1792 -0.0058 6.9267
6.2864 21.0226 31.9988 0.0704 12.2684
10.7165 23.3834 34.3043 -0.074 21.6599
13.3489 25.3807 36.3648 -0.0967 27.303
16.8009 29.0788 40.1329 -0.0912 35.2873
18.8038 31.9262 42.8533 0.2385 39.7541
20.3178 34.5331 45.3597 -0.2276 45.1699
20.4394 34.3649 44.9525 -0.462 45.0232
19.9978 33.8012 44.4662 1.5526 40.5114
19.8472 35.2941 43.5618 0.712 41.552
18.6102 32.8147 41.6148 0.6431 39.1826
16.8227 30.2963 39.1831 0.0775 35.5416
13.0733 26.3929 35.1081 0.1023 26.3855
10.5623 24.5305 33.1883 0.0123 21.2174
6.5788 22.3681 31.1154 0.1352 12.8439
3.6169 21.3046 30.2197 -0.0578 7.5791
0.3632 20.525 29.98 -0.0057 1.5186
-4.0231 20.1209 30.653 0.0347 -7.1805
-6.9522 20.3091 31.8467 0.0059 -12.6215
-11.5205 21.2892 34.7937 0.0617 -21.8321
-14.6662 22.7207 37.8099 0.1106 -28.3076
-19.7826 26.7902 44.9046 0.4086 -43.1879
-18.4439 26.2191 42.366 -1.1625 -34.0977
-18.487 24.524 42.8519 -0.7306 -33.772
-16.5853 23.3829 40.0406 -1.9319 -29.9805
-14.34 21.1944 37.7994 -0.2301 -26.3344
-11.533 19.8044 35.2337 0.0246 -21.1684
-7.0125 18.8447 32.3579 -0.0645 -12.4045
-4.2169 18.6485 31.2145 -0.0173 -7.6139
0.3221 19.049 30.5109 -0.0573 1.2434
3.4273 19.7351 30.7325 0.0115 6.759
6.3057 20.7609 31.5571 0.0703 12.1628
10.756 23.1167 33.8638 -0.0739 21.5056
13.3894 25.1019 35.915 -0.0901 27.0646
16.8345 28.7452 39.6589 -0.0699 34.9663
18.7938 31.5121 42.3076 0.3541 39.0451
20.4394 34.3649 44.9525 -0.462 45.0232
20.2466 33.5002 44.1616 0.2987 43.1963
20.338 33.8379 44.3995 1.0638 41.9873
18.8695 33.5491 41.6548 1.4518 36.3765
19.5824 33.7787 42.5769 -0.1817 43.5047
16.9093 30.0385 38.7873 0.0914 35.3732
13.2113 26.1823 34.7635 0.0833 26.5572
10.6644 24.2952 32.8066 0.0123 21.3098
6.7076 22.1579 30.7226 0.1294 12.9855
3.6695 21.0691 29.7913 -0.0809 7.6715
0.2759 20.2482 29.5439 0.0115 1.3409
-4.018 19.8676 30.2064 0.0289 -7.0596
-6.9824 20.0542 31.4051 -0.0 -12.5505
-11.6674 21.0539 34.4326 0.0618 -22.0994
-14.9104 22.528 37.5654 0.1372 -28.7383
-17.8886 25.2622 40.8911 -1.3087 -33.7038
-18.9628 26.0026 42.6976 -0.5127 -36.4263
-17.4348 23.707 40.8031 -1.3929 -29.2883
-16.6974 22.852 39.7535 -1.2614 -29.8205
-14.4138 20.9453 37.3486 -0.2744 -26.1086
-11.6161 19.5319 34.8132 0.0491 -21.161
-7.0966 18.5925 31.934 -0.0704 -12.5213
-4.3299 18.3868 30.7977 -0.0 -7.9202
0.226 18.77 30.0672 -0.0401 1.0028
3.4051 19.4664 30.2847 0.0288 6.5806
6.322 20.5024 31.1138 0.0703 12.0459
10.7941 22.8535 33.4218 -0.0738 21.3461
13.4285 24.8239 35.4651 -0.077 26.8213
16.8679 28.4164 39.1844 -0.0488 34.6453
19.818 32.5524 43.3462 -0.5776 43.6006
20.2466 33.5002 44.1616 0.2987 43.1963
19.5204 31.5691 42.8892 2.6302 38.7313
20.1376 32.9978 43.569 1.3013 40.7626
19.791 34.1741 42.4374 0.8101 40.8202
18.757 32.1167 40.8748 1.1135 38.5383
16.9947 29.7833 38.3892 0.1052 35.1998
13.3498 25.9746 34.4192 0.0641 26.7317
10.7691 24.0665 32.4252 0.0062 21.4131
7.7681 22.3722 30.7301 0.0297 15.3843
2.8958 20.5747 29.2638 0.1496 5.4626
0.1885 19.9749 29.1074 0.0287 1.1632
-4.0128 19.6179 29.7595 0.0231 -6.9381
-8.7365 20.0034 31.9513 0.1432 -16.1893
-11.8155 20.8188 34.0738 0.0682 -22.3718
-15.1559 22.3388 37.3241 0.1641 -29.177
-17.9375 25.0845 40.3564 -1.5986 -33.3602
-18.6384 25.7412 41.4546 -1.5538 -35.044
-18.5524 23.6946 41.8415 -0.5124 -34.1657
-16.7232 22.6606 39.1992 -1.5047 -29.2999
-15.4746 20.8804 38.1266 0.4034 -29.9616
-11.8075 19.4032 34.4426 -0.154 -21.58
-7.1822 18.3408 31.5114 -0.0705 -12.6438
-4.4462 18.1288 30.3823 0.0174 -8.2387
0.1283 18.4947 29.6235 -0.0229 0.7563
3.3812 19.1984 29.8375 0.0519 6.3959
6.3383 20.2475 30.67 0.0703 11.929
10.8303 22.5936 32.978 -0.0737 21.1789
13.4644 24.5488 35.0116 -0.0641 26.565
16.8998 28.0943 38.7066 -0.0347 34.3194
19.8186 32.0814 42.8194 -0.3129 42.9083
19.5204 31.5691 42.8892 2.6302 38.7313
20.1456 32.4119 43.0019 1.0498 41.1308
20.343 32.7849 43.3115 0.9672 41.7202
20.0847 34.1157 42.3152 0.3175 42.2758
18.7923 31.7561 40.4323 1.2948 38.0306
17.0793 29.5313 37.9895 0.1189 35.0234
13.4893 25.77 34.0758 0.045 26.9109
10.8743 23.8409 32.0437 -0.0 21.5184
7.7694 22.1108 30.2821 0.0297 15.23
3.5965 20.5291 28.9074 -0.0 7.1748
-0.8596 19.5355 28.7432 0.1777 -1.4096
-4.0063 19.372 29.3121 0.0173 -6.8116
-7.0385 19.5489 30.521 -0.0 -12.3921
-11.4159 20.4894 33.2316 -0.0734 -20.4554
-16.568 22.408 38.8395 1.3872 -34.7092
-18.8525 25.8681 41.0476 -2.4936 -36.2201
-18.1516 23.0484 40.6898 -0.626 -32.6478
-15.7238 20.6662 37.9016 0.4919 -30.4695
-11.9127 19.1643 34.0329 -0.1726 -21.6599
-8.974 18.316 32.0689 0.0478 -16.2837
-4.564 17.8744 29.968 0.0348 -8.5636
0.0275 18.2231 29.1797 -0.0057 0.4985
3.6406 19.0494 29.4285 -0.1098 7.2792
7.8758 20.6641 30.8519 -0.0119 15.041
10.8638 22.3368 32.5317 -0.0736 21.0013
13.4971 24.2796 34.5538 -0.0575 26.296
16.9315 27.7744 38.2299 -0.0138 33.9936
18.7568 30.3157 40.6846 0.7024 36.9251
20.1456 32.4119 43.0019 1.0498 41.1308
19.7939 31.2043 42.1257 2.1896 38.9778
18.7421 29.9353 40.1461 0.8096 36.2196
16.9636 27.46 37.7539 0.0069 33.6709
13.5285 24.0115 34.0958 -0.0446 26.0218
10.8973 22.0841 32.0853 -0.0736 20.8237
7.8748 20.4033 30.3956 -0.0059 14.845
3.6595 18.8062 28.9858 -0.1155 7.2558
-0.0748 17.9553 28.736 0.0115 0.2349
-4.6879 17.624 29.5564 0.0522 -8.9113
-8.0885 17.9138 31.0774 -0.0 -14.6366
-12.0178 18.9316 33.6219 -0.1974 -21.7396
-15.9736 20.4554 37.6799 0.5814 -30.9831
-18.0661 22.7705 39.9036 -1.1094 -32.6682
-17.8467 24.4089 39.151 -1.6584 -32.161
-16.9795 22.2835 38.9103 1.6206 -35.9307
-11.4778 20.2515 32.794 -0.0978 -20.3829
-7.0644 19.3015 30.0775 -0.0 -12.3045
-3.9965 19.1296 28.8637 0.0115 -6.673
-0.7951 19.2954 28.2938 0.1776 -1.2262
3.6204 20.2929 28.4726 -0.0058 7.1577
7.768 21.8498 29.8333 0.0356 15.0646
10.9807 23.6186 31.6629 -0.0062 21.6291
13.6316 25.5722 33.7342 0.0193 27.1032
15.7744 27.6826 35.9957 0.8027 30.2657
19.9536 33.126 41.5308 -0.244 43.2896
19.8543 33.2981 41.3767 0.2815 41.1318
19.7939 31.2043 42.1257 2.1896 38.9778
20.6239 32.2823 42.5015 -0.2367 43.4358
20.0334 32.9103 41.1522 0.1627 42.3047
15.8639 27.4388 35.6086 0.887 30.0417
13.7756 25.3749 33.3955 -0.0 27.303
11.087 23.3991 31.2816 -0.0123 21.7396
7.7661 21.5926 29.384 0.0415 14.8979
3.6444 20.0603 28.0375 -0.0116 7.1406
-0.7275 19.062 27.8432 0.1719 -1.0314
-3.9867 18.8939 28.4141 -0.0 -6.5344
-7.0917 19.0579 29.6343 -0.0 -12.2224
-11.5398 20.0145 32.3572 -0.1161 -20.3105
-17.3875 22.1677 38.9938 1.8622 -37.1556
-17.1297 23.2636 37.9132 -0.7509 -29.5524
-16.6765 22.0384 37.4489 -2.1364 -27.3871
-16.2252 20.2457 37.4641 0.6788 -31.5075
-12.1248 18.7029 33.2124 -0.2222 -21.8269
-8.0361 17.6595 30.5753 -0.0178 -14.4476
-4.8134 17.3741 29.147 0.0755 -9.2654
-0.1787 17.6913 28.2925 0.0287 -0.0344
3.6785 18.5697 28.5418 -0.1271 7.233
7.8723 20.1463 29.9384 -0.0 14.6436
10.928 21.8316 31.6376 -0.0674 20.6353
13.5566 23.7466 33.6348 -0.0318 25.7347
16.9947 27.1499 37.2767 0.0274 33.3453
20.6239 32.2823 42.5015 -0.2367 43.4358
20.5799 31.5152 41.9207 -0.1664 43.6951
18.1691 29.9227 38.1954 2.1308 33.5112
15.9538 27.2018 35.2201 0.9642 29.8202
13.9205 25.1835 33.0566 -0.0258 27.508
11.1964 23.1806 30.9038 -0.0123 21.863
7.7632 21.339 28.9337 0.0474 14.7269
3.6682 19.8311 27.6018 -0.0173 7.1229
-0.66 18.8295 27.3937 0.1719 -0.8365
-3.9754 18.6589 27.965 -0.0058 -6.3902
-7.1157 18.8177 29.1894 -0.0 -12.128
-11.5999 19.7836 31.9177 -0.1404 -20.2309
-17.7928 22.0614 39.0913 2.113 -38.3883
-17.0343 22.8892 37.2675 -0.8587 -29.8338
-16.7154 21.1967 37.223 -0.9491 -28.184
-16.4759 20.0413 37.2487 0.7705 -32.0318
-12.233 18.4778 32.8039 -0.247 -21.9193
-7.9807 17.4124 30.0709 -0.0414 -14.2474
-4.9433 17.1311 28.7392 0.093 -9.6366
-0.7484 17.3527 27.8882 0.1032 -1.4383
3.6974 18.3368 28.0974 -0.1386 7.2096
7.8665 19.8928 29.4794 0.0059 14.4294
10.9581 21.5859 31.1883 -0.0673 20.4447
13.5803 23.4846 33.1696 -0.019 25.4298
17.0251 26.8445 36.7987 0.0478 33.0178
20.5799 31.5152 41.9207 -0.1664 43.6951
18.0898 27.7085 38.1745 2.5721 32.1403
18.7156 29.3021 38.4041 0.4797 35.6967
18.495 30.1841 37.8278 0.4797 35.6967
15.6771 26.6136 34.5009 1.4404 27.975
14.1418 25.0442 32.795 -0.0909 28.0461
11.3492 22.9858 30.5593 -0.0309 22.1663
7.7627 21.1047 28.4789 0.0237 14.5657
3.6574 19.6033 27.1566 -0.0231 6.9729
-0.6744 18.5771 26.9547 0.2177 -0.9511
-3.9032 18.4305 27.4999 -0.023 -6.0156
-7.1048 18.577 28.7286 -0.0 -11.8999
-11.6598 19.5771 31.4706 -0.2075 -20.1509
-17.7967 22.0009 38.354 1.3117 -37.7488
-16.6724 22.2455 36.3556 -0.69 -29.314
-16.6444 20.4651 36.7255 -0.2618 -28.9202
-16.8783 19.8521 37.2761 1.0685 -33.2181
-12.3691 18.2908 32.4104 -0.3278 -22.1223
-7.6953 17.1634 29.4341 -0.1061 -13.5804
-5.2281 16.8885 28.3975 0.1457 -10.5907
-0.7493 17.1078 27.4402 0.1318 -1.5358
3.698 18.1186 27.6441 -0.1732 7.1172
7.9021 19.6706 29.0355 -0.0296 14.3766
10.8961 21.3216 30.6674 -0.067 19.8828
13.4865 23.1797 32.5921 0.0063 24.6327
